OrderID,CustomerAge,Gender,ProductCategory,Quantity,Price,Discount,PaymentMethod,TotalAmount
514,29,Female,Sports,1,400,10,Credit Card,360.0
515,48,Female,Home,2,269,15,Debit Card,457.3
516,63,Female,Electronics,4,152,5,Credit Card,577.6
517,19,Female,Clothing,4,213,20,Debit Card,681.6
518,52,Female,Sports,2,185,0,UPI,370.0
519,40,Male,Home,1,271,15,Cash,230.35
520,34,Male,Books,1,261,15,Cash,221.85
521,43,Female,Home,2,338,5,UPI,642.1999999999999
522,25,Male,Clothing,4,428,15,Credit Card,1455.2
523,46,Female,Clothing,1,209,5,Cash,198.54999999999998
524,43,Female,Electronics,2,208,10,Credit Card,374.40000000000003
525,27,Male,Electronics,2,205,5,Cash,389.5
526,43,Male,Clothing,2,323,0,Debit Card,646.0
527,51,Male,Sports,4,86,15,Cash,292.4
528,58,Male,Sports,1,28,15,Debit Card,23.8
529,24,Male,Books,4,71,15,Cash,241.4
530,21,Female,Electronics,3,336,5,Cash,957.5999999999999
531,62,Male,Books,1,403,20,Cash,322.40000000000003
532,28,Male,Electronics,4,290,5,Cash,1102.0
533,46,Male,Clothing,1,437,0,Cash,437.0
534,53,Female,Sports,3,259,5,Credit Card,738.15
535,42,Male,Sports,5,236,15,Debit Card,1003.0
536,38,Female,Clothing,2,136,10,Debit Card,244.8
537,53,Male,Books,4,67,0,Cash,268.0
538,27,Male,Books,3,418,10,Credit Card,1128.6000000000001
539,54,Female,Home,3,486,0,Credit Card,1458.0
540,26,Male,Electronics,1,385,0,UPI,385.0
541,41,Male,Books,1,213,15,UPI,181.04999999999998
542,52,Female,Clothing,2,252,5,Credit Card,478.79999999999995
543,52,Male,Books,1,376,15,UPI,319.59999999999997
544,53,Female,Sports,4,433,15,Debit Card,1472.2
545,35,Female,Electronics,4,341,15,Credit Card,1159.3999999999999
546,56,Female,Home,4,335,10,UPI,1206.0
547,49,Female,Electronics,5,261,0,Credit Card,1305.0
548,41,Female,Sports,4,403,20,UPI,1289.6000000000001
549,40,Male,Sports,1,331,5,Credit Card,314.45
550,49,Male,Sports,1,385,15,Cash,327.25
551,54,Male,Sports,4,418,0,Debit Card,1672.0
552,29,Female,Clothing,3,208,5,UPI,592.8
553,30,Female,Home,3,497,20,Cash,1192.8
554,40,Female,Sports,3,352,20,Credit Card,844.8000000000001
555,42,Female,Sports,2,249,15,Cash,423.3
556,52,Male,Books,5,148,20,Debit Card,592.0
557,58,Male,Home,4,131,20,UPI,419.20000000000005
558,47,Female,Electronics,2,429,5,UPI,815.0999999999999
559,34,Female,Home,3,58,5,Credit Card,165.29999999999998
560,37,Male,Home,4,313,15,Debit Card,1064.2
561,42,Female,Home,2,124,0,Cash,248.0
562,39,Female,Sports,1,352,15,Credit Card,299.2
563,30,Female,Sports,3,260,10,UPI,702.0
564,36,Male,Clothing,2,16,20,Cash,25.6
565,53,Male,Electronics,1,228,0,Credit Card,228.0
566,29,Female,Books,3,86,5,Cash,245.1
567,58,Male,Home,5,188,10,Cash,846.0
568,36,Female,Electronics,3,154,10,Credit Card,415.8
569,29,Female,Electronics,5,425,20,Cash,1700.0
570,26,Male,Clothing,5,163,5,Cash,774.25
571,24,Female,Books,5,130,0,Debit Card,650.0
572,45,Female,Home,4,133,5,Debit Card,505.4
573,31,Male,Books,4,159,20,UPI,508.8
574,48,Female,Clothing,5,406,10,Debit Card,1827.0
575,36,Female,Sports,1,390,20,Credit Card,312.0
576,64,Female,Electronics,5,277,15,Cash,1177.25
577,33,Male,Home,2,336,10,UPI,604.8000000000001
578,22,Female,Sports,5,10,20,Debit Card,40.0
579,52,Male,Clothing,4,170,0,Cash,680.0
580,29,Female,Books,4,253,0,Credit Card,1012.0
581,42,Female,Electronics,2,384,0,Cash,768.0
582,38,Female,Home,2,407,15,Credit Card,691.9
583,53,Female,Sports,3,260,5,Cash,741.0
584,40,Male,Sports,1,376,0,UPI,376.0
585,33,Male,Electronics,1,73,15,UPI,62.05
586,56,Female,Books,1,308,0,Debit Card,308.0
587,62,Female,Clothing,4,257,15,Debit Card,873.8
588,59,Female,Books,1,451,0,Cash,451.0
589,56,Female,Books,3,306,5,Cash,872.0999999999999
590,31,Female,Books,3,474,20,Debit Card,1137.6000000000001
591,48,Female,Electronics,1,461,0,Debit Card,461.0
592,22,Female,Electronics,2,124,20,Cash,198.4
593,52,Female,Clothing,3,304,0,Cash,912.0
594,40,Male,Books,2,10,5,Cash,19.0
595,46,Male,Electronics,4,50,20,UPI,160.0
596,60,Male,Clothing,3,182,15,Credit Card,464.09999999999997
597,28,Female,Clothing,2,97,0,Credit Card,194.0
598,35,Female,Books,1,491,0,Debit Card,491.0
599,64,Female,Home,4,107,15,UPI,363.8
600,29,Male,Books,5,97,5,Cash,460.75
601,26,Female,Home,5,260,10,Cash,1170.0
602,27,Male,Clothing,1,344,0,Debit Card,344.0
603,61,Female,Electronics,4,474,15,Debit Card,1611.6
604,34,Male,Sports,4,150,10,UPI,540.0
605,55,Male,Clothing,4,80,0,Credit Card,320.0
606,24,Male,Electronics,4,146,20,Credit Card,467.20000000000005
607,63,Female,Clothing,5,456,15,Cash,1938.0
608,30,Male,Books,2,108,20,Debit Card,172.8
609,57,Female,Home,4,160,5,UPI,608.0
610,59,Female,Clothing,2,447,10,Cash,804.6
611,26,Female,Electronics,4,184,15,Credit Card,625.6
612,44,Female,Books,3,176,0,Credit Card,528.0
613,19,Female,Sports,3,352,0,UPI,1056.0
614,22,Male,Books,3,419,10,Cash,1131.3
615,46,Female,Home,4,266,20,UPI,851.2
616,54,Female,Books,2,407,20,Cash,651.2
617,55,Female,Sports,5,233,15,Credit Card,990.25
618,36,Female,Electronics,1,377,15,Debit Card,320.45
619,25,Female,Clothing,5,339,20,Debit Card,1356.0
620,62,Male,Home,4,74,15,Credit Card,251.6
621,18,Male,Sports,3,78,20,Debit Card,187.20000000000002
622,39,Female,Home,3,76,10,Debit Card,205.20000000000002
623,34,Male,Books,2,442,15,Cash,751.4
624,24,Male,Home,4,59,20,UPI,188.8
625,42,Female,Sports,5,323,15,Cash,1372.75
626,62,Male,Clothing,4,318,0,UPI,1272.0
627,21,Female,Clothing,4,100,0,UPI,400.0
628,53,Male,Home,3,124,5,Debit Card,353.4
629,23,Male,Electronics,5,383,20,UPI,1532.0
630,48,Male,Home,1,66,5,UPI,62.699999999999996
631,36,Female,Books,3,351,20,Credit Card,842.4000000000001
632,61,Male,Clothing,5,27,15,UPI,114.75
633,56,Male,Clothing,2,281,20,Credit Card,449.6
634,44,Female,Clothing,3,139,0,Cash,417.0
635,27,Female,Electronics,2,278,15,Debit Card,472.59999999999997
636,43,Male,Electronics,3,438,0,UPI,1314.0
637,36,Female,Sports,4,89,15,Credit Card,302.59999999999997
638,56,Male,Home,5,465,20,Cash,1860.0
639,20,Male,Home,2,308,20,Cash,492.8
640,62,Female,Books,3,465,0,Cash,1395.0
641,30,Female,Clothing,2,319,10,Credit Card,574.2
642,45,Female,Electronics,3,211,20,Credit Card,506.40000000000003
643,37,Male,Books,3,234,10,Debit Card,631.8000000000001
644,45,Female,Books,1,168,15,UPI,142.79999999999998
645,25,Male,Electronics,1,213,10,Cash,191.70000000000002
646,58,Female,Home,1,146,0,Debit Card,146.0
647,56,Male,Clothing,2,494,5,Credit Card,938.5999999999999
648,18,Female,Home,4,82,5,Debit Card,311.59999999999997
649,20,Male,Books,3,57,0,Cash,171.0
650,30,Female,Clothing,5,27,5,Cash,128.25
651,45,Male,Sports,1,487,0,Debit Card,487.0
652,42,Female,Books,2,489,20,Cash,782.4000000000001
653,50,Female,Home,2,497,10,Credit Card,894.6
654,55,Male,Home,2,480,5,Cash,912.0
655,23,Female,Home,5,276,20,UPI,1104.0
656,61,Male,Electronics,5,455,5,UPI,2161.25
657,62,Male,Books,1,349,15,Cash,296.65
658,49,Female,Clothing,5,28,0,Debit Card,140.0
659,62,Male,Home,1,109,0,Cash,109.0
660,64,Female,Home,5,125,20,UPI,500.0
661,38,Female,Electronics,5,355,15,Credit Card,1508.75
662,33,Male,Clothing,5,83,10,UPI,373.5
663,38,Female,Books,1,289,15,Cash,245.65
664,28,Male,Sports,3,278,15,Cash,708.9
665,54,Male,Electronics,1,134,10,Debit Card,120.60000000000001
666,53,Female,Books,3,125,10,Cash,337.5
667,52,Female,Sports,2,183,15,Cash,311.09999999999997
668,36,Male,Home,2,190,5,Credit Card,361.0
669,37,Male,Home,1,235,5,Credit Card,223.25
670,35,Female,Clothing,3,166,15,Credit Card,423.3
671,64,Female,Sports,3,173,5,Debit Card,493.04999999999995
672,58,Female,Home,3,80,10,Debit Card,216.0
673,31,Female,Home,2,231,10,UPI,415.8
674,32,Male,Clothing,1,135,5,Debit Card,128.25
675,48,Female,Books,4,154,10,Credit Card,554.4
676,18,Male,Home,3,185,0,Debit Card,555.0
677,20,Male,Electronics,3,470,10,Cash,1269.0
678,33,Female,Electronics,4,161,15,Debit Card,547.4
679,40,Male,Books,1,191,20,Cash,152.8
680,28,Female,Sports,3,384,5,UPI,1094.3999999999999
681,29,Male,Clothing,1,488,5,Cash,463.59999999999997
682,27,Female,Electronics,3,356,10,Credit Card,961.2
683,49,Male,Electronics,5,94,10,UPI,423.0
684,33,Male,Books,3,373,20,UPI,895.2
685,25,Female,Sports,5,392,20,UPI,1568.0
686,55,Female,Sports,1,130,15,Credit Card,110.5
687,29,Male,Books,3,138,0,Cash,414.0
688,41,Male,Electronics,2,472,15,UPI,802.4
689,45,Female,Clothing,2,460,5,Credit Card,874.0
690,25,Male,Electronics,4,15,10,UPI,54.0
691,45,Female,Sports,2,343,15,UPI,583.1
692,53,Male,Electronics,5,192,10,Credit Card,864.0
693,43,Female,Clothing,2,47,10,Debit Card,84.60000000000001
694,25,Male,Home,2,426,15,UPI,724.1999999999999
695,45,Female,Electronics,2,125,15,Debit Card,212.5
696,45,Female,Books,3,111,20,UPI,266.40000000000003
697,54,Male,Home,4,17,0,Debit Card,68.0
698,58,Female,Books,1,227,20,Cash,181.60000000000002
699,53,Male,Books,4,216,0,Debit Card,864.0
700,44,Female,Books,5,87,15,Debit Card,369.75
701,34,Female,Electronics,3,377,0,Debit Card,1131.0
702,26,Female,Sports,3,413,5,Debit Card,1177.05
703,50,Male,Home,2,64,20,Cash,102.4
704,37,Female,Clothing,2,313,20,Credit Card,500.8
705,30,Male,Sports,5,476,20,Debit Card,1904.0
706,45,Female,Electronics,3,449,10,Credit Card,1212.3
707,46,Male,Books,1,490,10,UPI,441.0
708,30,Male,Clothing,4,237,15,Credit Card,805.8
709,63,Male,Home,3,97,15,Debit Card,247.35
710,52,Female,Sports,1,19,10,Credit Card,17.1
711,23,Male,Sports,1,317,20,Cash,253.60000000000002
712,35,Female,Clothing,4,443,10,Cash,1594.8
713,22,Male,Electronics,1,299,0,Debit Card,299.0
714,64,Male,Home,5,173,20,Credit Card,692.0
715,42,Male,Clothing,1,248,10,UPI,223.20000000000002
716,19,Male,Books,5,326,15,Cash,1385.5
717,27,Female,Home,1,493,10,Debit Card,443.7
718,47,Male,Sports,2,153,5,Cash,290.7
719,62,Male,Clothing,1,344,10,Debit Card,309.6
720,22,Female,Sports,5,27,20,Credit Card,108.0
721,50,Male,Sports,1,80,10,Credit Card,72.0
722,18,Male,Sports,1,184,15,Credit Card,156.4
723,35,Male,Electronics,1,351,0,Credit Card,351.0
724,49,Male,Sports,5,297,5,Credit Card,1410.75
725,64,Female,Books,1,308,20,Debit Card,246.4
726,28,Female,Books,4,348,15,Cash,1183.2
727,38,Male,Home,4,433,5,UPI,1645.3999999999999
728,43,Female,Sports,5,257,10,Cash,1156.5
729,42,Female,Sports,2,202,5,Credit Card,383.79999999999995
730,39,Male,Clothing,4,428,0,Cash,1712.0
731,44,Female,Electronics,3,334,5,Cash,951.9
732,30,Male,Home,4,315,5,Debit Card,1197.0
733,50,Female,Sports,3,277,10,UPI,747.9
734,51,Female,Clothing,5,213,10,UPI,958.5
735,58,Female,Electronics,2,350,20,Credit Card,560.0
736,52,Male,Home,3,132,10,Debit Card,356.40000000000003
737,18,Female,Home,3,67,5,Debit Card,190.95
738,38,Male,Sports,4,348,0,Debit Card,1392.0
739,23,Male,Home,3,456,10,Debit Card,1231.2
740,45,Female,Clothing,5,210,20,Debit Card,840.0
741,34,Male,Home,5,442,20,UPI,1768.0
742,22,Female,Books,5,121,5,UPI,574.75
743,48,Male,Clothing,4,137,10,Cash,493.2
744,22,Male,Electronics,2,45,10,UPI,81.0
745,55,Female,Electronics,4,243,20,Debit Card,777.6
746,20,Female,Sports,5,319,10,Cash,1435.5
747,40,Female,Sports,4,56,5,UPI,212.79999999999998
748,54,Female,Books,5,124,0,Cash,620.0
749,54,Male,Electronics,1,425,5,UPI,403.75
750,27,Male,Electronics,1,264,10,Credit Card,237.6
751,27,Male,Electronics,3,492,5,UPI,1402.2
752,36,Female,Electronics,2,232,15,Cash,394.4
753,34,Male,Home,1,133,15,Credit Card,113.05
754,38,Female,Clothing,5,446,10,Debit Card,2007.0
755,31,Male,Clothing,4,169,10,Cash,608.4
756,26,Female,Books,4,455,0,Debit Card,1820.0
757,63,Male,Home,3,430,5,Debit Card,1225.5
758,18,Male,Electronics,4,105,0,Cash,420.0
759,62,Female,Electronics,1,116,10,Debit Card,104.4
760,30,Male,Sports,4,129,10,Cash,464.40000000000003
761,21,Female,Sports,1,110,20,Cash,88.0
762,18,Male,Books,1,112,0,UPI,112.0
763,57,Male,Electronics,2,175,10,Credit Card,315.0
764,49,Female,Books,3,423,15,Debit Card,1078.6499999999999
765,51,Female,Home,5,195,20,Debit Card,780.0
766,45,Male,Clothing,1,41,5,Credit Card,38.949999999999996
767,48,Male,Electronics,3,75,20,Credit Card,180.0
768,25,Male,Home,5,188,5,Credit Card,893.0
769,56,Male,Electronics,4,276,15,Credit Card,938.4
770,43,Male,Sports,3,452,5,Credit Card,1288.2
771,51,Male,Books,3,413,0,UPI,1239.0
772,20,Female,Sports,3,46,5,Cash,131.1
773,29,Female,Clothing,4,210,5,Credit Card,798.0
774,18,Female,Sports,4,367,20,UPI,1174.4
775,61,Male,Electronics,3,58,15,Credit Card,147.9
776,22,Male,Sports,2,284,5,Credit Card,539.6
777,47,Male,Electronics,1,448,0,Debit Card,448.0
778,47,Female,Clothing,4,177,20,Debit Card,566.4
779,34,Female,Sports,2,272,15,Debit Card,462.4
780,64,Male,Books,4,142,15,Debit Card,482.8
781,40,Male,Books,3,307,10,Cash,828.9
782,32,Female,Books,2,353,0,Cash,706.0
783,54,Female,Sports,5,185,20,Debit Card,740.0
784,38,Female,Sports,1,498,20,Debit Card,398.40000000000003
785,31,Male,Sports,1,400,0,Credit Card,400.0
786,19,Male,Electronics,4,20,15,Credit Card,68.0
787,28,Male,Clothing,1,210,5,Debit Card,199.5
788,56,Female,Books,5,442,0,Debit Card,2210.0
789,55,Female,Electronics,2,423,20,Debit Card,676.8000000000001
790,51,Male,Books,2,306,0,Credit Card,612.0
791,55,Male,Electronics,3,12,15,Debit Card,30.599999999999998
792,51,Female,Sports,2,223,10,Debit Card,401.40000000000003
793,35,Male,Books,4,305,10,Cash,1098.0
794,47,Female,Sports,5,316,5,Cash,1501.0
795,32,Female,Books,3,477,5,Credit Card,1359.45
796,44,Male,Home,4,41,15,Cash,139.4
797,51,Female,Electronics,4,57,5,Credit Card,216.6
798,55,Male,Home,4,336,10,UPI,1209.6000000000001
799,50,Female,Electronics,1,261,15,Debit Card,221.85
800,41,Female,Clothing,4,208,15,Credit Card,707.1999999999999
801,32,Male,Books,1,413,15,Cash,351.05
802,47,Female,Clothing,2,98,0,UPI,196.0
803,59,Male,Clothing,1,118,5,Cash,112.1
804,34,Male,Electronics,4,300,20,Credit Card,960.0
805,22,Female,Home,5,117,10,UPI,526.5
806,46,Male,Sports,5,417,5,Cash,1980.75
807,21,Male,Electronics,2,49,10,UPI,88.2
808,27,Male,Sports,4,470,5,Debit Card,1786.0
809,34,Male,Clothing,1,61,20,Debit Card,48.800000000000004
810,27,Male,Sports,5,121,10,UPI,544.5
811,34,Male,Home,3,304,20,Cash,729.6
812,37,Female,Electronics,4,77,10,Cash,277.2
813,41,Male,Home,4,198,0,Cash,792.0
814,22,Female,Home,3,341,0,Debit Card,1023.0
815,51,Female,Electronics,5,218,10,Credit Card,981.0
816,23,Male,Home,3,74,10,Credit Card,199.8
817,19,Female,Books,2,71,20,UPI,113.60000000000001
818,30,Female,Books,1,474,15,Cash,402.9
819,60,Male,Books,1,267,10,UPI,240.3
820,60,Male,Sports,5,143,5,Credit Card,679.25
821,28,Male,Home,3,131,5,Credit Card,373.34999999999997
822,64,Female,Electronics,4,340,5,Cash,1292.0
823,40,Female,Electronics,4,180,0,UPI,720.0
824,33,Male,Sports,4,219,20,Cash,700.8000000000001
825,48,Male,Electronics,2,305,0,Credit Card,610.0
826,28,Female,Books,2,98,5,Credit Card,186.2
827,33,Female,Home,4,176,10,Cash,633.6
828,25,Female,Electronics,5,37,5,UPI,175.75
829,21,Female,Electronics,2,247,10,Debit Card,444.6
830,57,Male,Clothing,2,345,20,Cash,552.0
831,21,Female,Clothing,1,72,15,Credit Card,61.199999999999996
832,42,Female,Clothing,1,457,10,Debit Card,411.3
833,20,Female,Home,5,264,0,Cash,1320.0
834,49,Female,Books,2,405,5,Debit Card,769.5
835,20,Male,Books,2,50,5,Cash,95.0
836,44,Male,Books,3,38,5,Credit Card,108.3
837,46,Female,Home,5,288,10,Cash,1296.0
838,49,Female,Home,5,478,20,Debit Card,1912.0
839,36,Male,Clothing,3,89,10,UPI,240.3
840,38,Male,Electronics,3,60,0,Credit Card,180.0
841,22,Female,Sports,1,121,5,Credit Card,114.94999999999999
842,35,Female,Sports,5,370,10,Debit Card,1665.0
843,45,Male,Electronics,5,310,5,Cash,1472.5
844,59,Male,Clothing,3,99,0,Cash,297.0
845,39,Male,Electronics,4,238,15,Cash,809.1999999999999
846,38,Male,Electronics,4,159,15,Credit Card,540.6
847,23,Male,Sports,1,252,15,Credit Card,214.2
848,18,Male,Clothing,4,147,5,Debit Card,558.6
849,22,Female,Home,4,144,10,Cash,518.4
850,58,Male,Sports,4,466,5,Cash,1770.8
851,29,Male,Home,2,98,20,Debit Card,156.8
852,43,Male,Clothing,1,24,10,Credit Card,21.6
853,63,Male,Electronics,3,342,0,Credit Card,1026.0
854,51,Female,Books,4,371,15,UPI,1261.3999999999999
855,31,Female,Books,2,183,10,UPI,329.40000000000003
856,43,Male,Clothing,4,99,10,Cash,356.40000000000003
857,62,Female,Books,2,222,15,Credit Card,377.4
858,44,Female,Home,1,352,0,Cash,352.0
859,26,Female,Books,4,70,5,Credit Card,266.0
860,43,Female,Clothing,2,373,5,UPI,708.6999999999999
861,64,Female,Clothing,5,229,10,Debit Card,1030.5
862,39,Female,Home,5,70,15,Credit Card,297.5
863,64,Male,Books,2,316,20,UPI,505.6
864,47,Male,Books,4,175,0,UPI,700.0
865,60,Male,Electronics,4,21,5,Credit Card,79.8
866,34,Male,Sports,1,225,0,Cash,225.0
867,43,Male,Clothing,1,86,0,Credit Card,86.0
868,53,Female,Electronics,3,241,0,UPI,723.0
869,18,Male,Clothing,1,121,15,Credit Card,102.85
870,25,Male,Electronics,4,75,15,Debit Card,255.0
871,52,Female,Sports,3,191,15,Cash,487.05
872,32,Female,Electronics,1,432,10,Credit Card,388.8
873,64,Male,Clothing,2,213,15,UPI,362.09999999999997
874,39,Female,Books,5,432,10,UPI,1944.0
875,31,Female,Clothing,1,380,5,Cash,361.0
876,43,Female,Home,1,215,5,Credit Card,204.25
877,45,Female,Home,2,295,5,UPI,560.5
878,40,Male,Home,4,114,5,Cash,433.2
879,31,Female,Home,2,251,5,Debit Card,476.9
880,41,Male,Sports,1,244,15,Cash,207.4
881,19,Male,Books,4,185,20,Credit Card,592.0
882,62,Female,Books,3,220,15,Credit Card,561.0
883,43,Female,Clothing,1,40,20,UPI,32.0
884,31,Female,Electronics,2,244,15,Debit Card,414.8
885,24,Male,Clothing,3,251,5,Credit Card,715.35
886,20,Female,Clothing,5,162,0,UPI,810.0
887,64,Female,Clothing,3,205,20,Cash,492.0
888,40,Female,Clothing,2,444,0,Cash,888.0
889,63,Female,Books,3,278,5,Credit Card,792.3
890,60,Female,Electronics,2,493,20,Debit Card,788.8000000000001
891,64,Male,Clothing,1,456,0,UPI,456.0
892,62,Female,Books,4,393,15,Credit Card,1336.2
893,35,Female,Clothing,5,179,5,UPI,850.25
894,55,Female,Home,4,447,15,Cash,1519.8
895,52,Male,Clothing,4,366,15,UPI,1244.3999999999999
896,32,Female,Clothing,4,332,5,Cash,1261.6
897,42,Male,Sports,2,345,20,Debit Card,552.0
898,54,Male,Home,2,483,10,Debit Card,869.4
899,45,Female,Electronics,5,241,10,Cash,1084.5
900,27,Female,Clothing,2,193,5,Credit Card,366.7
901,56,Female,Electronics,2,368,10,Cash,662.4
902,34,Male,Home,2,284,0,UPI,568.0
903,56,Male,Clothing,2,439,20,UPI,702.4000000000001
904,39,Male,Sports,1,408,15,UPI,346.8
905,43,Male,Books,5,41,15,Credit Card,174.25
906,61,Male,Sports,2,186,5,Debit Card,353.4
907,42,Male,Sports,5,414,15,Debit Card,1759.5
908,34,Female,Books,3,74,0,UPI,222.0
909,30,Female,Books,1,207,0,Credit Card,207.0
910,37,Male,Books,2,36,5,UPI,68.39999999999999
911,42,Female,Clothing,1,160,15,Debit Card,136.0
912,21,Female,Electronics,1,312,10,Cash,280.8
913,27,Male,Electronics,3,488,10,UPI,1317.6000000000001
914,20,Male,Books,5,277,20,UPI,1108.0
915,58,Female,Sports,1,94,5,UPI,89.3
916,62,Male,Home,4,75,20,Debit Card,240.0
917,35,Male,Books,3,142,10,Credit Card,383.40000000000003
918,64,Female,Sports,4,402,10,Cash,1447.2
919,53,Male,Sports,3,413,10,Cash,1115.1000000000001
920,64,Female,Clothing,4,375,20,Cash,1200.0
921,39,Female,Clothing,4,91,5,UPI,345.8
922,51,Female,Electronics,1,390,0,Debit Card,390.0
923,64,Female,Electronics,1,328,0,Cash,328.0
924,25,Female,Home,3,479,10,UPI,1293.3
925,57,Male,Home,5,337,5,Credit Card,1600.75
926,61,Male,Home,1,107,5,UPI,101.64999999999999
927,36,Male,Home,1,82,15,Cash,69.7
928,59,Male,Sports,2,336,15,Cash,571.1999999999999
929,58,Female,Sports,1,39,20,Credit Card,31.200000000000003
930,54,Female,Electronics,5,134,15,Debit Card,569.5
931,23,Male,Clothing,2,219,20,Credit Card,350.40000000000003
932,43,Female,Clothing,4,484,0,Credit Card,1936.0
933,51,Male,Books,4,281,10,Cash,1011.6
934,62,Male,Sports,2,222,5,Cash,421.79999999999995
935,23,Male,Home,2,142,0,Debit Card,284.0
936,54,Female,Home,2,166,0,Cash,332.0
937,50,Female,Books,3,56,20,Credit Card,134.4
938,39,Female,Clothing,5,366,10,Credit Card,1647.0
939,38,Female,Home,5,372,20,Debit Card,1488.0
940,23,Male,Clothing,4,391,0,Cash,1564.0
941,23,Female,Books,4,31,5,Cash,117.8
942,21,Female,Clothing,4,471,15,Credit Card,1601.3999999999999
943,47,Female,Clothing,1,450,20,Credit Card,360.0
944,28,Male,Clothing,4,92,0,Cash,368.0
945,47,Male,Home,2,428,15,UPI,727.6
946,48,Female,Electronics,4,481,15,Credit Card,1635.3999999999999
947,41,Female,Sports,2,243,0,Credit Card,486.0
948,26,Female,Clothing,3,69,10,Credit Card,186.3
949,20,Female,Clothing,1,463,0,Debit Card,463.0
950,48,Male,Clothing,1,197,5,Cash,187.14999999999998
951,57,Female,Electronics,5,67,15,Cash,284.75
952,54,Female,Books,3,268,5,Cash,763.8
953,53,Female,Home,2,171,20,Credit Card,273.6
954,41,Male,Electronics,3,310,15,Cash,790.5
955,48,Male,Clothing,1,315,10,Cash,283.5
956,23,Female,Electronics,2,11,0,Cash,22.0
957,19,Female,Electronics,3,280,20,Debit Card,672.0
958,37,Female,Electronics,1,430,5,Debit Card,408.5
959,45,Female,Books,2,152,20,Credit Card,243.20000000000002
960,28,Female,Sports,2,197,10,Cash,354.6
961,21,Male,Home,1,361,0,Credit Card,361.0
962,32,Male,Books,2,350,20,Credit Card,560.0
963,23,Male,Books,1,457,5,Credit Card,434.15
964,47,Female,Sports,4,474,20,Credit Card,1516.8000000000002
965,55,Male,Books,4,491,0,Credit Card,1964.0
966,19,Male,Electronics,2,233,20,Credit Card,372.8
967,32,Male,Electronics,2,376,5,Debit Card,714.4
968,28,Female,Clothing,1,189,0,UPI,189.0
969,25,Female,Books,2,32,10,Debit Card,57.6
970,43,Male,Clothing,5,364,10,Credit Card,1638.0
971,62,Female,Home,4,46,15,UPI,156.4
972,61,Male,Electronics,2,116,20,UPI,185.60000000000002
973,22,Male,Home,2,306,5,Cash,581.4
974,23,Male,Sports,3,238,20,Credit Card,571.2
975,43,Male,Electronics,2,322,0,Credit Card,644.0
976,21,Female,Home,5,106,15,Debit Card,450.5
977,36,Female,Sports,4,290,5,UPI,1102.0
978,37,Female,Home,3,119,20,UPI,285.6
